Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-08-08,216.6805877685547,218.12653519851088,216.30377361424604,216.89966949687948,61719400
2017-08-09,216.6718292236328,216.72440669893902,215.62899805776797,215.98829530127708,62632600
2017-08-10,213.61346435546875,215.96202766489094,213.5608868750253,215.83057059209347,120479500
2017-08-11,213.92897033691406,214.52487972644903,213.6047335843629,213.8413456487143,74869900
2017-08-14,216.04965209960938,216.26873384900415,215.18209692988688,215.21714412624698,73291900
2017-08-15,216.02334594726562,216.45275095527597,215.7166395458477,216.4352206726645,55242700
2017-08-16,216.40020751953125,216.9522978492918,215.97080244397418,216.54918151594333,56715500
2017-08-17,213.02630615234375,216.10222217601435,213.02630615234375,215.78674395234782,128490400
2017-08-18,212.6932830810547,213.99024299835764,212.24634785608038,212.85977394050164,136748000
2017-08-21,212.85977172851562,213.12267243958868,211.922109017434,212.6319315771513,65469700
2017-08-22,215.085693359375,215.24342579534684,213.42943592322877,213.4469662066773,63140100
2017-08-23,214.3145294189453,214.74393446363172,213.9640039669038,214.1129779526059,50203800
2017-08-24,213.81494140625,214.8577588741672,213.60461819914022,214.70002649759735,50741700
2017-08-25,214.3145294189453,215.23467544516538,214.1655554332432,214.61247739034948,64445900
2017-08-28,214.3232879638672,214.87536484803243,213.90264140146087,214.84907610934303,40565600
2017-08-29,214.56866455078125,214.83155194516272,212.8861049966093,213.0000317819669,51135700
2017-08-30,215.5851593017578,215.8568318521151,214.3670655391551,214.55110005756666,62030800
2017-08-31,216.88217163085938,217.1275421183944,215.62025862542873,216.2073961042938,103803900
2017-09-01,217.18887329101562,217.61827832062843,217.03989931054303,217.2589810533007,62007000
2017-09-05,215.62899780273438,216.9084409776514,214.65627439565748,216.68058742267732,91398800
2017-09-06,216.36509704589844,216.69810553265486,215.7779596525083,216.31251957360777,57916900
2017-09-07,216.3388214111328,216.6893602004435,215.92694669099745,216.6718299180561,58034700
2017-09-08,216.08468627929688,216.54913846155958,215.83931581967457,216.04962571552957,63832800
2017-09-11,218.38946533203125,218.46833155563496,217.34663402541798,217.36415093842592,71364800
2017-09-12,219.12557983398438,219.1606270321702,218.57348951780887,218.75752408043056,56896000
2017-09-13,219.23072814941406,219.26578871822574,218.7224568751574,218.83638366626172,59228000
2017-09-14,219.1605682373047,219.3621330307896,218.73117665919747,218.9064393464873,95446300
2017-09-15,219.45562744140625,219.5436869676829,218.9096126891291,219.01528949588013,95432400
2017-09-18,219.9224395751953,220.274704644473,219.53493993615925,219.8255646654363,46235200
2017-09-19,220.14254760742188,220.23062056936413,219.81670183672057,220.16896680839508,47108100
2017-09-20,220.2218475341797,220.33633971909913,219.217877390105,220.23066289489648,59574100
2017-09-21,219.63177490234375,220.15137048834936,219.45564239973746,220.0633109560705,48211400
2017-09-22,219.67576599121094,219.84309653742483,219.30588378075979,219.33230297878873,51214000
2017-09-25,219.22666931152344,219.77269756711,218.47810277748835,219.42041910575588,57064400
2017-09-26,219.35879516601562,219.9048100243554,219.12100886658848,219.65822180200516,54082000
2017-09-27,220.21298217773438,220.60048167225546,219.17377776624178,220.0632689072232,81001400
2017-09-28,220.47723388671875,220.55649149867924,219.84314611493716,219.93120564887698,44778800
2017-09-29,221.25221252441406,221.33148357188816,220.2834770537647,220.46841147575802,85578000
2017-10-02,222.21218872070312,222.21218872070312,221.30508002074964,221.4812259822475,59023000
2017-10-03,222.68771362304688,222.7141328255976,222.13288349338526,222.21215453908556,66810200
2017-10-04,222.9519500732422,223.19853829001946,222.42353907269094,222.53803125835537,55953600
2017-10-05,224.27294921875,224.29055306302746,222.98715636989485,223.2865829792005,63522800
2017-10-06,224.01759338378906,224.30821813287181,223.5596514501301,223.82384355106723,80646000
2017-10-09,223.64764404296875,224.30815097365564,223.38343858308443,224.24651064790976,35803100
2017-10-10,224.23768615722656,224.61638376985087,223.6740541368475,224.22008231518626,43057400
2017-10-11,224.58999633789062,224.58999633789062,223.97352582809376,224.1408429794285,47674300
2017-10-12,224.25535583496094,224.62523817494136,224.01756953138403,224.2729731191649,47065100
2017-10-13,224.52835083007812,224.81017360952677,224.2553434112683,224.69568142561954,54800400
2017-10-16,224.8277587890625,225.0215085743355,224.41385345294134,224.75731653809834,38221700
2017-10-17,224.9862518310547,225.03028830947233,224.55471584343647,224.77488479747805,31561000
2017-10-18,225.20640563964844,225.4089573010918,225.01265589807807,225.36492082563566,40888300
2017-10-19,225.2681121826172,225.3033467485591,223.99995000774868,224.42267073270486,61903800
2017-10-20,226.4305419921875,226.45698806723104,225.2504530836009,226.06948856522112,89176400
2017-10-23,225.54991149902344,226.78287936731957,225.47065388624978,226.7564601630617,63915300
2017-10-24,225.94622802734375,226.18400086733627,225.5851476492156,225.98146259196793,66935900
2017-10-25,224.8277587890625,225.72605202641483,223.69169271909666,225.61155985201296,103715300
2017-10-26,225.11834716796875,225.71720027094304,224.99505309158897,225.44420635686615,69798000
2017-10-27,226.95899963378906,227.11754173627037,225.12720541802074,225.8669700172405,85562500
2017-10-30,226.11349487304688,226.86207462272296,225.81406834839453,225.86690674238667,54285700
2017-10-31,226.46580505371094,226.72120859311227,226.16637846921446,226.49222425598722,60304800
2017-11-01,226.76527404785156,227.59311170879175,226.39540514681076,227.24966201496815,54202700
2017-11-02,226.85328674316406,226.99419810290817,225.62034594052025,226.69477154198708,56449500
2017-11-03,227.61073303222656,227.65475608373706,226.59793408648673,227.0118528998648,59589700
2017-11-06,227.96295166015625,228.0950476638933,227.40812156836625,227.47856381166125,49652600
2017-11-07,227.80447387695312,228.40332710966388,227.2936667438008,228.06866592782586,57502200
2017-11-08,228.19192504882812,228.2888133757332,227.3464836897563,227.62830643481232,50469600
2017-11-09,227.36415100097656,227.55790080987273,225.77010260099868,226.97665138318425,95085500
2017-11-10,227.2936553955078,227.46980133802757,226.65956762897312,226.97662495028916,59984700
2017-11-13,227.50506591796875,227.7340503252872,226.5715513165839,226.60678588911847,50228600
2017-11-14,226.9766387939453,227.08231561546359,225.91100146607158,226.69481601916388,61315200
2017-11-15,225.8404998779297,226.52742591342928,225.12715464399133,225.99901506856222,80811500
2017-11-16,227.7604217529297,228.1303174966804,226.74764973289354,226.79167278224784,67777000
2017-11-17,227.09107971191406,227.73398280857248,227.01182210428706,227.4081370185183,75756800
2017-11-20,227.47860717773438,227.6723569788496,227.09110757550397,227.33772266428647,48075500
2017-11-21,228.96694946289062,229.15191077757788,227.44339715149977,228.25360403795173,69176800
2017-11-22,228.764404296875,229.10785395820577,228.59707370829645,228.975757934617,45033400
2017-11-24,229.29275512695312,229.39845880658774,229.11663607975112,229.25754744316941,27856500
2017-11-27,229.17831420898438,229.63625603171585,228.97574906326412,229.33682943114943,52274900
2017-11-28,231.50331115722656,231.52973036393294,229.54820923265453,229.6450975746448,98971700
2017-11-29,231.3623504638672,232.17258409038436,230.91322404555928,231.63535783369377,77512100
2017-11-30,233.38790893554688,234.30379244257114,232.20780655542106,232.28706415452353,127894400
2017-12-01,232.90354919433594,233.65212911092897,229.64506437519054,233.1677680993022,164390900
2017-12-04,232.62176513671875,234.9643395812636,232.56889985216333,234.5328169534945,94040600
2017-12-05,231.78512573242188,233.51124322030364,231.65302970357112,231.78512573242188,77994500
2017-12-06,231.82916259765625,232.2607121524166,231.36240535050402,231.8820010123451,75898600
2017-12-07,232.56011962890625,232.87715009091266,231.564951440777,232.56011962890625,77218600
2017-12-08,233.82827758789062,233.83706607155074,232.52486752041426,233.52003563346278,76563900
2017-12-11,234.53273010253906,234.59438384827416,233.8017811388259,234.53273010253906,83077500
2017-12-12,234.94680786132812,235.4223805595355,234.56812352576767,235.32549219688858,85195800
2017-12-13,234.92034912109375,235.63369461032366,234.83227613608108,235.1933565613619,102905400
2017-12-14,233.96038818359375,235.33424058645022,233.90754977395298,235.21974840686244,100666700
2017-12-15,235.90867614746094,236.37781916574252,234.91728161927912,234.9703901108978,144610300
2017-12-18,237.40464782714844,237.75871347146534,237.20990767075259,237.31612466269993,83653600
2017-12-19,236.49295043945312,237.69677920832973,236.42212109217743,237.65253112639317,82382900
2017-12-20,236.3689727783203,237.5196928496721,236.0680156367895,237.4665843549006,76751500
2017-12-21,236.8557586669922,237.57277721901846,236.60791007358372,236.99739029372142,67032300
2017-12-22,236.7938690185547,236.90894642900167,236.25389663418267,236.87353176113876,78720900
2017-12-26,236.5105743408203,236.7318687120353,236.2450319007515,236.38663652647284,45244400
2017-12-27,236.62567138671875,236.9885974272675,236.35126850470203,236.67877987914292,57751000
2017-12-28,237.1124725341797,237.15674761351644,236.7407131431897,237.13019337130288,45116100
2017-12-29,236.2183837890625,237.71433547617153,236.02367073043487,237.6966416563323,96007400
2018-01-02,237.90916442871094,237.94457909508534,236.69647548677364,237.08595577646562,86655700
2018-01-03,239.41395568847656,239.56444774700554,238.07732904047535,238.07732904047535,90070400
2018-01-04,240.4230194091797,240.90988318475425,239.47590012629558,240.0601204489029,80636400
2018-01-05,242.02523803710938,242.1491488370831,240.72402606328453,241.21972329012516,83524000
2018-01-08,242.46780395507812,242.62712940296544,241.63573504259494,241.92783169705507,57319200
2018-01-09,243.01663208007812,243.64510052492588,242.60943099098998,242.892694266841,57254000
2018-01-10,242.6448974609375,242.91046696880184,241.5827004699158,242.25541712685265,69574300
2018-01-11,244.41514587402344,244.41514587402344,243.03427148032011,243.2024573243515,62361500
2018-01-12,246.00851440429688,246.17667325756935,244.37976421968455,244.6807483069395,90816100
2018-01-16,245.16763305664062,247.92938275753912,244.46833521138885,247.27435999894735,106555100
2018-01-17,247.50448608398438,247.89396637382106,245.1676313584399,246.105917416644,113258800
2018-01-18,247.0885009765625,247.8143261157621,246.59277664259207,247.38945813447023,100728000
2018-01-19,248.2126922607422,248.2126922607422,247.08852626057015,247.6727197946257,140920100
2018-01-22,250.23086547851562,250.23086547851562,247.94709207384852,248.00022758385515,91322400
2018-01-23,250.76205444335938,251.0541512639464,249.94767889076178,250.27519039106673,97084700
2018-01-24,250.6645050048828,252.00999180922344,249.47837064711314,251.40805070616526,134816100
2018-01-25,250.770751953125,251.62937512994256,249.97409767885958,251.5320185803358,84587300
2018-01-26,253.67408752441406,253.71836259553558,251.35492742317874,251.61163639259166,107743100
2018-01-29,251.9923858642578,253.54144686822053,251.83306035851402,253.09885800994547,90118300
2018-01-30,249.40760803222656,252.0454195559837,248.92960464339234,250.1511538518175,131796400
2018-01-31,249.53150939941406,250.77075238523688,248.45159186602467,250.2662217858644,108364800
2018-02-01,249.2482452392578,250.55831754151086,248.45159096650394,248.7968231256642,90102500
2018-02-02,243.82215881347656,248.05330628069092,243.7867441488858,247.92050804184404,173174800
2018-02-05,233.62490844726562,244.1762369170298,233.07610267865175,242.05181616190578,294681800
2018-02-06,238.2278289794922,238.73238664637205,228.995433979517,230.09304545401446,355026800
2018-02-07,236.93544006347656,241.08689710353673,236.85575032780218,237.6701253994551,167376100
2018-02-08,228.0482635498047,237.37804114136617,228.0128488891531,237.236409512231,246449500
2018-02-09,231.47390747070312,233.34161895839765,223.8790831879497,230.85427243881512,283565300
2018-02-12,234.8730010986328,236.35125945040988,231.61555429185336,233.53637439238625,143736000
2018-02-13,235.45716857910156,236.00597419874757,233.07603941246853,233.66025968890503,81223600
2018-02-14,238.63499450683594,238.99792051664463,233.95239805590404,233.96125847504936,120735700
2018-02-15,241.6800079345703,241.68886835374218,237.90914319970344,240.3876563687158,111200300
2018-02-16,241.75079345703125,243.70705501502363,241.0072476620115,241.05152274132257,160420100
2018-02-20,240.2371368408203,242.24650679301067,239.44048259716516,240.79480291541992,86369700
2018-02-21,239.04222106933594,243.17601271033047,238.944864491254,240.67980517585787,98883700
2018-02-22,239.35205078125,241.6977663433744,238.67933408126055,239.97168599244375,110511300
2018-02-23,243.1671600341797,243.1671600341797,240.104452735412,240.58245626039232,92766400
2018-02-26,245.99082946777344,246.08821304279647,243.65397484238702,244.24702865821388,86491400
2018-02-27,242.91912841796875,246.89359169367796,242.8571595419859,246.17657343944427,99099200
2018-02-28,240.45843505859375,244.47714801420884,240.13978416138914,244.0256988963652,121907800
2018-03-01,236.96200561523438,241.803927172463,235.45719319917455,240.24600627239835,176855100
2018-03-02,238.18362426757812,238.75015101113524,234.4127853080185,235.28024224055267,139083200
2018-03-05,240.93641662597656,241.55605155467993,236.88228937730867,236.98853334690455,97307400
2018-03-06,241.5472412109375,241.99869038153636,240.04242865125707,241.91900063445243,79213200
2018-03-07,241.45864868164062,241.81271417822478,239.17490326722677,239.36964334236794,87063500
2018-03-08,242.62713623046875,242.75104702226673,241.1400446480664,242.14027244137452,66901200
2018-03-09,246.8494110107422,246.8494110107422,243.7247359478266,244.04341385082057,113625300
2018-03-12,246.53958129882812,247.76999075934336,246.150101110857,247.14152241608159,71924800
2018-03-13,244.9463348388672,248.212642187746,244.33556016299715,247.70808449664028,91968900
2018-03-14,243.68934631347656,246.09703010873872,243.1317071995451,245.91115040409488,105895100
2018-03-15,243.42385864257812,244.84898172125222,242.91930088870228,244.20281931239097,83433000
2018-03-16,243.68777465820312,244.74535683863414,243.63445346605235,243.954380618957,100343700
2018-03-19,240.39056396484375,243.86547253585832,238.72865706602394,242.93232466783832,109208400
2018-03-20,240.7994384765625,241.43931993748407,240.1151046054154,240.79054257018424,59757300
2018-03-21,240.33729553222656,242.86126497961098,240.12401074338666,240.754996324816,78709600
2018-03-22,234.3295440673828,238.95088618591788,234.05401505749276,238.09771992308572,148785900
2018-03-23,229.33489990234375,235.10272912118262,229.13937980811755,234.77390603581736,183534800
2018-03-26,235.60922241210938,235.89362013754916,230.54352014580505,232.9608465687235,141956100
2018-03-27,231.60116577148438,237.08457022779396,230.03700497355243,236.55135824819655,129941400
2018-03-28,230.91676330566406,233.41409856980295,229.80586014186855,231.73439996774766,146452300
2018-03-29,233.8673553466797,235.74257420474873,230.92568560247747,232.06324948735025,111601600
2018-04-02,228.8194580078125,233.84963225780572,226.33103148167038,233.3341578510629,186286300
2018-04-03,231.75221252441406,232.23213038436833,228.25953876520595,230.0636447909927,119956900
2018-04-04,234.2317352294922,234.94270248797312,228.0462332913881,228.17953626214546,123715300
2018-04-05,236.08033752441406,236.96906032409038,234.90721691964114,236.0003286053758,82652600
2018-04-06,230.81907653808594,235.6092781159101,229.29047230452247,234.10736160197234,179521200
2018-04-09,231.95657348632812,235.3692646462406,231.01452980205502,232.28539647326102,105442900
2018-04-10,235.64479064941406,236.43576677739333,233.71627780631664,234.86271042631674,103529000
2018-04-11,234.4095458984375,236.0803491838124,234.08072278578433,234.1518086797355,91140200
2018-04-12,236.33798217773438,237.2889218193173,235.56479789554152,235.74255325493158,68890500
2018-04-13,235.64479064941406,237.76885066994706,234.63166099433707,237.65331239312658,85079200
2018-04-16,237.58226013183594,238.3554717693728,236.46248781856696,237.2889935340357,63405300
2018-04-17,240.12399291992188,240.72831785788958,238.8442300385403,239.35967728053276,64682000
2018-04-18,240.3017120361328,241.1104257189294,239.8395589354938,240.568317962147,57303900
2018-04-19,238.96865844726562,239.84848523627377,237.9288409607125,239.64406925265,77655900
2018-04-20,236.94239807128906,239.11978001320105,236.0536751760875,238.89759928940066,99953100
2018-04-23,236.90682983398438,238.07995037247753,235.82258699477092,237.52005070084826,65558000
2018-04-24,233.71627807617188,238.15989105648165,232.20543881420204,237.93771040746617,112885500
2018-04-25,234.29396057128906,234.73832190389882,231.82331264684532,233.65407916746446,103840900
2018-04-26,236.6756591796875,237.51106040190933,234.88044970302738,235.32481090116005,67731900
2018-04-27,236.89785766601562,237.59106010257747,235.95581402457663,237.28889771963074,57053600
2018-04-30,235.0760498046875,238.07993686694329,235.0049368006314,237.5200372270754,82182300
2018-05-01,235.49371337890625,235.60035574648953,232.94305685312597,234.50721723544083,74203400
2018-05-02,233.9118194580078,236.1158343393192,233.52077931035637,235.2982246645307,86368900
2018-05-03,233.39634704589844,234.0539931534452,230.22360055327914,233.07641989790184,136311500
2018-05-04,236.41799926757812,237.10233309395733,232.08992412436334,232.41874717885847,91222100
2018-05-07,237.21788024902344,238.19545354325084,236.49798989421606,237.19121965230207,55304900
2018-05-08,237.21788024902344,237.582232696994,235.64482367746677,236.84460477325905,67499200
2018-05-09,239.51084899902344,239.83967217024076,237.36902330996008,237.89336662645175,59666100
2018-05-10,241.75033569335938,242.0791858699368,240.15064570450244,240.2572880875377,72063900
2018-05-11,242.4879913330078,242.7545972912786,241.35929615911192,241.87477050732093,59871500
2018-05-14,242.6035919189453,243.58116543140645,242.05256092758273,242.92351915102256,54790600
2018-05-15,240.93270874023438,241.38593883564917,239.9817690235548,241.36817414697123,87036100
2018-05-16,241.94586181640625,242.40801498332831,240.94160081495144,240.96828853304132,53942600
2018-05-17,241.741455078125,242.82569778869282,240.9593748119236,241.67923798384473,56536400
2018-05-18,241.13711547851562,241.75923221001187,240.78163182694522,241.3948526526114,64368000
2018-05-21,242.95018005371094,243.49231513762825,242.23921256710287,242.63025282123863,58025900
2018-05-22,242.27468872070312,243.73220700615835,241.94586565235812,243.47446982218588,52966400
2018-05-23,242.94122314453125,242.96791086220725,240.83495469461303,240.99494539234763,64694200
2018-05-24,242.44354248046875,242.8168179491853,240.64833238457277,242.54131608104444,76043800
2018-05-25,241.8658447265625,242.49683016430765,241.35926634675576,241.8658447265625,56374800
2018-05-29,239.08419799804688,240.99497371622678,237.96442571228502,240.23065800462132,115908600
2018-05-30,242.27468872070312,242.7190500826104,240.32841090748104,240.39949679185355,69678400
2018-05-31,240.79049682617188,242.16800596982134,240.18617198390376,241.86584354868728,93519900
2018-06-01,243.15457153320312,243.45673404058033,242.02587618206687,242.09698919654878,71258400
2018-06-04,244.30984497070312,244.56758212684406,243.74107659214565,243.98102193786585,45385200
2018-06-05,244.48764038085938,244.8697846642123,243.6700034958175,244.44318796919043,51135000
2018-06-06,246.5316162109375,246.63825857153068,244.47866940454375,245.10078600354842,62732200
2018-06-07,246.50498962402344,247.313730465625,245.5896064071183,247.02046393354019,72969400
2018-06-08,247.23367309570312,247.28699426705265,245.87392898298222,246.04278839947372,72139700
2018-06-11,247.56263732910156,248.28250067485502,247.3404566144451,247.45599492553353,58892500
2018-06-12,247.882568359375,248.24692083009185,247.23379096976518,247.98031484623397,72329000
2018-06-13,247.0915985107422,248.38025741686207,246.88718250334594,248.1225202113046,79070600
2018-06-14,247.71372985839844,248.24694187130882,247.1182736150898,247.9625711716463,77097600
2018-06-15,247.39768981933594,247.7369252989717,245.80866092271575,246.9245527670685,120041600
2018-06-18,246.88880920410156,247.01380215365688,245.45155374491642,245.93359935290076,52917600
2018-06-19,245.9425811767578,246.16575956258063,244.18393440673572,244.60351086182084,97531500
2018-06-20,246.36209106445312,247.0316260410123,246.02285565071145,246.6298941576976,53785500
2018-06-21,244.8177032470703,246.37104301976845,244.31778594470416,246.353171316752,71061400
2018-06-22,245.26405334472656,246.20141869409275,245.0408750106083,246.0853616013994,54898500
2018-06-25,241.92527770996094,244.26418193994002,240.22912807507456,244.10350010202808,137854200
2018-06-26,242.46095275878906,243.31794995174872,241.73785712044034,242.4966689211685,68547400
2018-06-27,240.45236206054688,244.48741685986784,240.3005887939629,243.05016134884588,105110700
2018-06-28,241.82716369628906,242.59488419960337,239.68462958476852,240.39881670309302,76650500
2018-06-29,242.17526245117188,244.29992445988526,242.05920536345172,242.92513835246228,97592500
2018-07-02,242.69305419921875,242.85376331779898,240.35414942750324,240.595199483648,63554800
2018-07-03,241.83609008789062,243.69294948861847,241.40760502884183,243.5947368336165,42187100
2018-07-05,243.8089599609375,243.87145644156033,241.8896314708076,242.96983437259252,56925900
2018-07-06,245.87110900878906,246.24603333836018,243.45183635113958,243.8357237750595,66493700
2018-07-09,248.0850372314453,248.13859785355555,246.835243976457,246.87986874706564,50550400
2018-07-10,248.97769165039062,249.07590426330918,248.2456603302459,248.54027092555833,51966800
2018-07-11,247.15655517578125,248.20997742142603,246.85303596718663,247.41544962325227,77054700
2018-07-12,249.3973388671875,249.4508994918549,247.81724595259672,248.42428452779478,60124700
2018-07-13,249.59371948242188,249.8972387488336,248.7635026145797,249.2187951359218,48216000
2018-07-16,249.37051391601562,249.78115437944234,248.92415729472037,249.63834423486045,48201000
2018-07-17,250.37930297851562,250.77209901412962,248.5403157406175,248.59387635970594,52315500
2018-07-18,250.90597534179688,251.01309656920634,250.01326212212393,250.4596187319604,44593500
2018-07-19,249.95977783203125,250.62037709839643,249.4777049180453,250.2365168351547,61412100
2018-07-20,249.67405700683594,250.38824401522,249.5133751462428,249.75439793713252,82337700
2018-07-23,250.1383056640625,250.34361231032506,249.12059931085338,249.4687706138305,47047600
2018-07-24,251.39697265625,252.24506116609453,250.52213108130215,251.5576817510002,68026900
2018-07-25,253.53958129882812,253.86094509647802,251.10246352616218,251.14708830579517,78882900
2018-07-26,252.94131469726562,253.6286939445935,252.71813643266614,252.81634903567897,57919500
2018-07-27,251.2273712158203,253.36987753654657,250.29894182090877,253.27166491385645,76768700
2018-07-30,249.91513061523438,251.4684432343868,249.38840572785725,251.3077613586368,63742500
2018-07-31,251.1470489501953,251.76302337595422,250.29898756587647,250.6828477896245,68570500
2018-08-01,250.72750854492188,251.86127216196084,250.07584510490906,251.35241891227193,53853300
2018-08-02,252.09327697753906,252.2628674103707,249.2098037243129,249.41513755439357,63426400
2018-08-03,253.1735382080078,253.2270988351803,252.03977469813512,252.2183282843449,53935400
2018-08-06,254.10189819335938,254.41432601844184,252.81638900654903,253.20918499382134,39400900
2018-08-07,254.9411163330078,255.32500385355848,254.6375970039002,254.77152582733552,43196600
2018-08-08,254.8339080810547,255.23563992731937,254.36970701442615,254.77143886069084,42114600
2018-08-09,254.48582458496094,255.28926122502727,254.3519230188585,254.89646513549226,35717000
2018-08-10,252.78077697753906,253.58421373939134,252.066589777649,253.0396715402152,77076000
2018-08-13,251.83444213867188,253.67342946497885,251.53983147607397,253.05745507240084,65732900
2018-08-14,253.44137573242188,253.6824258308575,252.17373772606902,252.5665338742658,43842000
2018-08-15,251.5487060546875,252.22717675509244,250.1025151351446,252.08433938429968,102925400
2018-08-16,253.5841827392578,254.45905173587622,252.95927242118,252.99498858767228,69967900
2018-08-17,254.47677612304688,254.92313264150354,252.96808891118812,253.3787292800051,65618500
2018-08-20,255.0214385986328,255.28924171036638,254.47686928017478,254.93216181357167,39807500
2018-08-21,255.61953735351562,256.48547039269846,255.05712358409951,255.53919642123466,67272000
2018-08-22,255.4678497314453,255.9945474590827,254.9411247603523,255.20895517262164,44993300
2018-08-23,255.1285858154297,256.1552008395176,254.80719480518195,255.28926769882725,49204900
2018-08-24,256.6640930175781,256.8069304612145,255.65532230177266,255.7088829377042,57487400
2018-08-27,258.69049072265625,258.79761197284716,257.7085005234876,257.86918239877394,57072400
2018-08-28,258.8154602050781,259.26181686936127,258.3512318384164,259.15466838543637,46943500
2018-08-29,260.2081298828125,260.4402168575375,258.78871874651185,259.0297415737676,61485500
2018-08-30,259.15472412109375,260.10099827341065,258.55662131865336,259.72607385111013,61229500
2018-08-31,259.16363525390625,259.6099919716104,258.2530773574325,258.74405884952625,66140800
2018-09-04,258.7171630859375,259.0742428520667,257.7083929951286,258.74394338731116,57594400
2018-09-05,258.02093505859375,258.56550436150695,257.00325601960617,258.36017048607266,72452400
2018-09-06,257.2442626953125,258.43155937364793,256.20871201863673,258.12804012688133,65909900
2018-09-07,256.74444580078125,257.7264362438654,255.94991759209472,256.19096770834966,73524800
2018-09-10,257.1907958984375,258.02994886938495,256.9943978149507,257.76211844092626,50210900
2018-09-11,258.0388488769531,258.48520566604554,256.1909524751373,256.53909660403207,50530500
2018-09-12,258.10125732421875,258.70829581188633,257.30675667724586,258.0476967072744,59810800
2018-09-13,259.6278381347656,259.815327572716,258.8868979656381,259.1725728052701,51034200
2018-09-14,259.67236328125,260.0205071866492,258.8867714778154,259.8330450837419,55079900
2018-09-17,258.2977600097656,259.65467492799354,258.021020962255,259.6189859978657,68244000
2018-09-18,259.6991882324219,260.2972907923437,258.48508417015915,258.51186447517887,61930400
2018-09-19,259.97601318359375,260.39558959674406,259.6278418596497,259.7528348200766,49080600
2018-09-20,262.082763671875,262.4041546326545,259.9938177788773,261.2436382176942,100360600
2018-09-21,261.8433837890625,262.9464018702623,261.68197451867627,262.8298193860566,105479700
2018-09-24,260.9735412597656,261.40399336503236,260.39065618187914,261.2605093299435,53409600
2018-09-25,260.7313537597656,261.53842728343164,260.48923991269794,261.4308211291793,44370000
2018-09-26,259.9511413574219,262.06746837340035,259.52966574094893,260.874797193509,79739700
2018-09-27,260.67755126953125,261.771592784849,260.14846943208374,260.4264611201193,59249500
2018-09-28,260.7044982910156,261.20667867745055,260.01400710136227,260.04985758126577,70091400
2018-10-01,261.610107421875,262.6861960204417,260.9375417852337,261.95085102302335,62078900
2018-10-02,261.45782470703125,262.1752175932064,261.0812030201638,261.45782470703125,47258200
2018-10-03,261.6011962890625,262.93735159600226,261.24250000018696,262.51587593071105,64694600
2018-10-04,259.5566101074219,261.1707571701531,257.9603882816458,261.11695409251365,111545900
2018-10-05,258.1038818359375,260.3009138989744,256.66906918994454,259.7808083402741,105951700
2018-10-08,258.1038818359375,258.462578155742,256.02340486758646,257.4133633693695,87742200
2018-10-09,257.72723388671875,259.0364877740068,257.1622741816713,257.7182849512629,74339000
2018-10-10,249.5668182373047,257.28789031666327,249.1901965944762,257.21613461636565,214731000
2018-10-11,244.06968688964844,250.10482722378887,242.44653605003532,248.47272744848837,274840500
2018-10-12,247.45941162109375,248.4816975054959,244.2490152324118,248.19472950164527,183186500
2018-10-15,246.06944274902344,248.436887894213,245.9797618207765,247.10070500692072,102263700
2018-10-16,251.44993591308594,251.82658481388953,247.56700128469697,248.0422800364412,118255800
2018-10-17,251.4948272705078,252.12253904237102,248.90319345634532,251.48585096754007,110626000
2018-10-18,247.8629150390625,251.15401578623337,246.58056279257008,250.55317828630294,134557500
2018-10-19,247.7284698486328,250.46356055997816,247.0290023225549,248.51761831226526,139901600
2018-10-22,246.6165008544922,248.72385235268422,246.07844260029822,248.4010338202356,82415800
2018-10-23,245.36094665527344,246.49086590325481,240.87717486712015,242.9756041467345,146352700
2018-10-24,237.92694091796875,245.4955520546709,237.3709574355914,245.10992677163392,177806700
2018-10-25,242.1954345703125,243.746829651314,238.74295176343955,239.77421392783438,138061500
2018-10-26,237.9358673095703,243.02047753404432,235.20975324352574,238.46497656482467,201574600
2018-10-29,236.6175994873047,242.34787315796925,233.02163300378294,241.0475683497283,160749100
2018-10-30,240.12391662597656,240.4377861403637,235.95401412561196,236.4472454672982,157116000
2018-10-31,242.6886749267578,245.02024210215998,242.23132137398812,242.70660016473437,128296300
2018-11-01,245.27134704589844,245.46863414262967,242.46450091063076,243.55854256218097,99495000
2018-11-02,243.81863403320312,246.81379126923983,241.75608192567535,246.38333918677264,122634100
2018-11-05,245.163818359375,245.71980198039103,243.33443082668862,244.3118903163435,65622500
2018-11-06,246.71502685546875,246.876436053736,245.03810077323328,245.1008801392599,60085900
2018-11-07,251.99703979492188,252.0777444315992,248.4727731259945,248.903225221721,102752100
2018-11-08,251.53961181640625,252.18527608579305,250.39176726713777,251.18986446071753,65584900
2018-11-09,249.08255004882812,250.40972925468202,247.66566254874814,250.22141846378213,98812600
2018-11-12,244.42837524414062,248.8134904217392,243.90824232021367,248.57137656411626,99673600
2018-11-13,243.97103881835938,246.90341632239995,243.24466982775505,244.89469490312644,98176600
2018-11-14,242.30307006835938,246.2577332199665,240.7337497372606,245.85421012632023,125335900
2018-11-15,244.83184814453125,245.2981778933791,239.44237343271476,241.0296186852633,135101400
2018-11-16,245.4685821533203,246.3832617534702,243.20874363906435,243.7288764960924,126668000
2018-11-19,241.31668090820312,245.1547897015332,240.39302471674316,244.85884534271574,103061700
