Date,Cash,PositionsValue,TotalValue,UnrealizedPnL
2011-02-07,350000.0,0.0,350000.0,0.0
2011-02-08,350000.0,0.0,350000.0,0.0
2011-02-09,350000.0,0.0,350000.0,0.0
2011-02-10,350000.0,0.0,350000.0,0.0
2011-02-11,350000.0,0.0,350000.0,0.0
2011-02-14,350000.0,0.0,350000.0,0.0
2011-02-15,350000.0,0.0,350000.0,0.0
2011-02-16,350000.0,0.0,350000.0,0.0
2011-02-17,350000.0,0.0,350000.0,0.0
2011-02-18,350000.0,0.0,350000.0,0.0
2011-02-22,350000.0,0.0,350000.0,0.0
2011-02-23,350000.0,0.0,350000.0,0.0
2011-02-24,350000.0,0.0,350000.0,0.0
2011-02-25,350000.0,0.0,350000.0,0.0
2011-02-28,350000.0,0.0,350000.0,0.0
2011-03-01,350000.0,0.0,350000.0,0.0
2011-03-02,350000.0,0.0,350000.0,0.0
2011-03-03,350000.0,0.0,350000.0,0.0
2011-03-04,350000.0,0.0,350000.0,0.0
2011-03-07,350000.0,0.0,350000.0,0.0
2011-03-08,350000.0,0.0,350000.0,0.0
2011-03-09,350000.0,0.0,350000.0,0.0
2011-03-10,350000.0,0.0,350000.0,0.0
2011-03-11,350000.0,0.0,350000.0,0.0
2011-03-14,350000.0,0.0,350000.0,0.0
2011-03-15,350000.0,0.0,350000.0,0.0
2011-03-16,350000.0,0.0,350000.0,0.0
2011-03-17,350000.0,0.0,350000.0,0.0
2011-03-18,350000.0,0.0,350000.0,0.0
2011-03-21,350000.0,0.0,350000.0,0.0
2011-03-22,350000.0,0.0,350000.0,0.0
2011-03-23,350000.0,0.0,350000.0,0.0
2011-03-24,350000.0,0.0,350000.0,0.0
2011-03-25,350000.0,0.0,350000.0,0.0
2011-03-28,350000.0,0.0,350000.0,0.0
2011-03-29,350000.0,0.0,350000.0,0.0
2011-03-30,350000.0,0.0,350000.0,0.0
2011-03-31,350000.0,0.0,350000.0,0.0
2011-04-01,350000.0,0.0,350000.0,0.0
2011-04-04,350000.0,0.0,350000.0,0.0
2011-04-05,350000.0,0.0,350000.0,0.0
2011-04-06,350000.0,0.0,350000.0,0.0
2011-04-07,280087.55705735,69891.4755,349979.03255735,0.0
2011-04-08,280087.55705735,69540.0,349627.55705735,-351.4755000000014
2011-04-11,280087.55705735,69240.0,349327.55705735,-651.4755000000014
2011-04-12,280087.55705735,68790.0,348877.55705735,-1101.4755000000014
2011-04-13,280087.55705735,69255.0,349342.55705735,-636.4755000000014
2011-04-14,280087.55705735,69022.5,349110.05705735,-868.9755000000014
2011-04-15,280087.55705735,69292.5,349380.05705735,-598.9755000000014
2011-04-18,280087.55705735,68700.0,348787.55705735,-1191.4755000000014
2011-04-19,280087.55705735,69330.0,349417.55705735,-561.4755000000014
2011-04-20,280087.55705735,70650.0,350737.55705735,758.5244999999986
2011-04-21,280087.55705735,71265.0,351352.55705735,1373.5244999999986
2011-04-25,280087.55705735,71325.0,351412.55705735,1433.5244999999986
2011-04-26,280087.55705735,71542.5,351630.05705735,1651.0244999999986
2011-04-27,280087.55705735,72270.0,352357.55705735,2378.5244999999986
2011-04-28,280087.55705735,72052.5,352140.05705735,2161.0244999999986
2011-04-29,280087.55705735,72022.5,352110.05705735,2131.0244999999986
2011-05-02,280087.55705735,72045.0,352132.55705735,2153.5244999999986
2011-05-03,280087.55705735,71692.5,351780.05705735,1801.0244999999986
2011-05-04,280087.55705735,71520.0,351607.55705735,1628.5244999999986
2011-05-05,280087.55705735,71370.0,351457.55705735,1478.5244999999986
2011-05-06,280087.55705735,71205.0,351292.55705735,1313.5244999999986
2011-05-09,280087.55705735,71595.0,351682.55705735,1703.5244999999986
2011-05-10,280087.55705735,72277.5,352365.05705735,2386.0244999999986
2011-05-11,280087.55705735,71805.0,351892.55705735,1913.5244999999986
2011-05-12,280087.55705735,72210.0,352297.55705735,2318.5244999999986
2011-05-13,280087.55705735,71100.0,351187.55705735,1208.5244999999986
2011-05-16,280087.55705735,70035.0,350122.55705735,143.52449999999862
2011-05-17,280087.55705735,70117.5,350205.05705735,226.02449999999862
2011-05-18,280087.55705735,70845.0,350932.55705735,953.5244999999986
2011-05-19,280087.55705735,71070.0,351157.55705735,1178.5244999999986
2011-05-20,280087.55705735,70305.0,350392.55705735,413.5244999999986
2011-05-23,280087.55705735,69465.0,349552.55705735,-426.4755000000014
2011-05-24,280087.55705735,69052.5,349140.05705735,-838.9755000000014
2011-05-25,280087.55705735,69285.0,349372.55705735,-606.4755000000014
2011-05-26,280087.55705735,69757.5,349845.05705735,-133.97550000000138
2011-05-27,280087.55705735,69975.0,350062.55705735,83.52449999999862
2011-05-31,280087.55705735,71152.5,351240.05705735,1261.0244999999986
2011-06-01,280087.55705735,69585.0,349672.55705735,-306.4755000000014
2011-06-02,280087.55705735,69780.0,349867.55705735,-111.47550000000138
2011-06-03,280087.55705735,68625.0,348712.55705735,-1266.4755000000014
2011-06-06,280087.55705735,68220.0,348307.55705735,-1671.4755000000014
2011-06-07,280087.55705735,68212.5,348300.05705735,-1678.9755000000014
2011-06-08,280087.55705735,67440.0,347527.55705735,-2451.4755000000014
2011-06-09,280087.55705735,67575.0,347662.55705735,-2316.4755000000014
2011-06-10,280087.55705735,66637.5,346725.05705735,-3253.9755000000014
2011-06-13,280087.55705735,66697.5,346785.05705735,-3193.9755000000014
2011-06-14,280087.55705735,67522.5,347610.05705735,-2368.9755000000014
2011-06-15,280087.55705735,66270.0,346357.55705735,-3621.4755000000014
2011-06-16,280087.55705735,65977.5,346065.05705735,-3913.9755000000014
2011-06-17,280087.55705735,66773.40087890625,346860.95793625625,-3118.0746210937514
2011-06-20,280087.55705735,66000.0,346087.55705735,-3891.4755000000014
2011-06-21,280087.55705735,67320.0,347407.55705735,-2571.4755000000014
2011-06-22,280087.55705735,66885.0,346972.55705735,-3006.4755000000014
2011-06-23,280087.55705735,67125.0,347212.55705735,-2766.4755000000014
2011-06-24,280087.55705735,66232.5,346320.05705735,-3658.9755000000014
2011-06-27,280087.55705735,67470.0,347557.55705735,-2421.4755000000014
2011-06-28,280087.55705735,68520.0,348607.55705735,-1371.4755000000014
2011-06-29,280087.55705735,68820.0,348907.55705735,-1071.4755000000014
2011-06-30,280087.55705735,69630.0,349717.55705735,-261.4755000000014
2011-07-01,280087.55705735,70657.5,350745.05705735,766.0244999999986
2011-07-05,280087.55705735,71160.0,351247.55705735,1268.5244999999986
2011-07-06,280087.55705735,71257.5,351345.05705735,1366.0244999999986
2011-07-07,352516.32890525,0.0,352516.32890525,0.0
2011-07-08,352516.32890525,0.0,352516.32890525,0.0
2011-07-11,352516.32890525,0.0,352516.32890525,0.0
2011-07-12,352516.32890525,0.0,352516.32890525,0.0
2011-07-13,352516.32890525,0.0,352516.32890525,0.0
2011-07-14,352516.32890525,0.0,352516.32890525,0.0
2011-07-15,352516.32890525,0.0,352516.32890525,0.0
2011-07-18,352516.32890525,0.0,352516.32890525,0.0
2011-07-19,352516.32890525,0.0,352516.32890525,0.0
2011-07-20,352516.32890525,0.0,352516.32890525,0.0
2011-07-21,352516.32890525,0.0,352516.32890525,0.0
2011-07-22,352516.32890525,0.0,352516.32890525,0.0
2011-07-25,352516.32890525,0.0,352516.32890525,0.0
2011-07-26,352516.32890525,0.0,352516.32890525,0.0
2011-07-27,352516.32890525,0.0,352516.32890525,0.0
2011-07-28,352516.32890525,0.0,352516.32890525,0.0
2011-07-29,352516.32890525,0.0,352516.32890525,0.0
2011-08-01,352516.32890525,0.0,352516.32890525,0.0
2011-08-02,352516.32890525,0.0,352516.32890525,0.0
2011-08-03,352516.32890525,0.0,352516.32890525,0.0
2011-08-04,352516.32890525,0.0,352516.32890525,0.0
2011-08-05,352516.32890525,0.0,352516.32890525,0.0
2011-08-08,352516.32890525,0.0,352516.32890525,0.0
2011-08-09,352516.32890525,0.0,352516.32890525,0.0
2011-08-10,352516.32890525,0.0,352516.32890525,0.0
2011-08-11,352516.32890525,0.0,352516.32890525,0.0
2011-08-12,352516.32890525,0.0,352516.32890525,0.0
2011-08-15,352516.32890525,0.0,352516.32890525,0.0
2011-08-16,352516.32890525,0.0,352516.32890525,0.0
2011-08-17,352516.32890525,0.0,352516.32890525,0.0
2011-08-18,352516.32890525,0.0,352516.32890525,0.0
2011-08-19,352516.32890525,0.0,352516.32890525,0.0
2011-08-22,352516.32890525,0.0,352516.32890525,0.0
2011-08-23,352516.32890525,0.0,352516.32890525,0.0
2011-08-24,352516.32890525,0.0,352516.32890525,0.0
2011-08-25,352516.32890525,0.0,352516.32890525,0.0
2011-08-26,352516.32890525,0.0,352516.32890525,0.0
2011-08-29,352516.32890525,0.0,352516.32890525,0.0
2011-08-30,352516.32890525,0.0,352516.32890525,0.0
2011-08-31,352516.32890525,0.0,352516.32890525,0.0
2011-09-01,352516.32890525,0.0,352516.32890525,0.0
2011-09-02,352516.32890525,0.0,352516.32890525,0.0
2011-09-06,352516.32890525,0.0,352516.32890525,0.0
2011-09-07,352516.32890525,0.0,352516.32890525,0.0
2011-09-08,352516.32890525,0.0,352516.32890525,0.0
2011-09-09,352516.32890525,0.0,352516.32890525,0.0
2011-09-12,352516.32890525,0.0,352516.32890525,0.0
2011-09-13,352516.32890525,0.0,352516.32890525,0.0
2011-09-14,352516.32890525,0.0,352516.32890525,0.0
2011-09-15,352516.32890525,0.0,352516.32890525,0.0
2011-09-16,352516.32890525,0.0,352516.32890525,0.0
2011-09-19,352516.32890525,0.0,352516.32890525,0.0
2011-09-20,352516.32890525,0.0,352516.32890525,0.0
2011-09-21,352516.32890525,0.0,352516.32890525,0.0
2011-09-22,352516.32890525,0.0,352516.32890525,0.0
2011-09-23,352516.32890525,0.0,352516.32890525,0.0
2011-09-26,352516.32890525,0.0,352516.32890525,0.0
2011-09-27,352516.32890525,0.0,352516.32890525,0.0
2011-09-28,352516.32890525,0.0,352516.32890525,0.0
2011-09-29,352516.32890525,0.0,352516.32890525,0.0
2011-09-30,352516.32890525,0.0,352516.32890525,0.0
2011-10-03,352516.32890525,0.0,352516.32890525,0.0
2011-10-04,352516.32890525,0.0,352516.32890525,0.0
2011-10-05,352516.32890525,0.0,352516.32890525,0.0
2011-10-06,352516.32890525,0.0,352516.32890525,0.0
2011-10-07,352516.32890525,0.0,352516.32890525,0.0
2011-10-10,352516.32890525,0.0,352516.32890525,0.0
2011-10-11,352516.32890525,0.0,352516.32890525,0.0
2011-10-12,352516.32890525,0.0,352516.32890525,0.0
2011-10-13,352516.32890525,0.0,352516.32890525,0.0
2011-10-14,352516.32890525,0.0,352516.32890525,0.0
2011-10-17,352516.32890525,0.0,352516.32890525,0.0
2011-10-18,352516.32890525,0.0,352516.32890525,0.0
2011-10-19,352516.32890525,0.0,352516.32890525,0.0
2011-10-20,352516.32890525,0.0,352516.32890525,0.0
2011-10-21,352516.32890525,0.0,352516.32890525,0.0
2011-10-24,352516.32890525,0.0,352516.32890525,0.0
2011-10-25,352516.32890525,0.0,352516.32890525,0.0
2011-10-26,352516.32890525,0.0,352516.32890525,0.0
2011-10-27,352516.32890525,0.0,352516.32890525,0.0
2011-10-28,352516.32890525,0.0,352516.32890525,0.0
2011-10-31,352516.32890525,0.0,352516.32890525,0.0
2011-11-01,352516.32890525,0.0,352516.32890525,0.0
2011-11-02,352516.32890525,0.0,352516.32890525,0.0
2011-11-03,352516.32890525,0.0,352516.32890525,0.0
2011-11-04,352516.32890525,0.0,352516.32890525,0.0
2011-11-07,352516.32890525,0.0,352516.32890525,0.0
2011-11-08,352516.32890525,0.0,352516.32890525,0.0
2011-11-09,352516.32890525,0.0,352516.32890525,0.0
2011-11-10,352516.32890525,0.0,352516.32890525,0.0
2011-11-11,352516.32890525,0.0,352516.32890525,0.0
2011-11-14,352516.32890525,0.0,352516.32890525,0.0
2011-11-15,352516.32890525,0.0,352516.32890525,0.0
2011-11-16,352516.32890525,0.0,352516.32890525,0.0
2011-11-17,352516.32890525,0.0,352516.32890525,0.0
2011-11-18,352516.32890525,0.0,352516.32890525,0.0
2011-11-21,352516.32890525,0.0,352516.32890525,0.0
2011-11-22,352516.32890525,0.0,352516.32890525,0.0
2011-11-23,352516.32890525,0.0,352516.32890525,0.0
2011-11-25,352516.32890525,0.0,352516.32890525,0.0
2011-11-28,352516.32890525,0.0,352516.32890525,0.0
2011-11-29,352516.32890525,0.0,352516.32890525,0.0
2011-11-30,352516.32890525,0.0,352516.32890525,0.0
2011-12-01,352516.32890525,0.0,352516.32890525,0.0
2011-12-02,352516.32890525,0.0,352516.32890525,0.0
2011-12-05,352516.32890525,0.0,352516.32890525,0.0
2011-12-06,352516.32890525,0.0,352516.32890525,0.0
2011-12-07,352516.32890525,0.0,352516.32890525,0.0
2011-12-08,352516.32890525,0.0,352516.32890525,0.0
2011-12-09,352516.32890525,0.0,352516.32890525,0.0
2011-12-12,352516.32890525,0.0,352516.32890525,0.0
2011-12-13,352516.32890525,0.0,352516.32890525,0.0
2011-12-14,352516.32890525,0.0,352516.32890525,0.0
2011-12-15,352516.32890525,0.0,352516.32890525,0.0
2011-12-16,352516.32890525,0.0,352516.32890525,0.0
2011-12-19,352516.32890525,0.0,352516.32890525,0.0
2011-12-20,352516.32890525,0.0,352516.32890525,0.0
2011-12-21,352516.32890525,0.0,352516.32890525,0.0
2011-12-22,352516.32890525,0.0,352516.32890525,0.0
2011-12-23,352516.32890525,0.0,352516.32890525,0.0
2011-12-27,352516.32890525,0.0,352516.32890525,0.0
2011-12-28,352516.32890525,0.0,352516.32890525,0.0
2011-12-29,352516.32890525,0.0,352516.32890525,0.0
2011-12-30,352516.32890525,0.0,352516.32890525,0.0
2012-01-03,352516.32890525,0.0,352516.32890525,0.0
2012-01-04,352516.32890525,0.0,352516.32890525,0.0
2012-01-05,352516.32890525,0.0,352516.32890525,0.0
2012-01-06,352516.32890525,0.0,352516.32890525,0.0
2012-01-09,352516.32890525,0.0,352516.32890525,0.0
2012-01-10,352516.32890525,0.0,352516.32890525,0.0
2012-01-11,352516.32890525,0.0,352516.32890525,0.0
