Date,Cash,PositionsValue,TotalValue,UnrealizedPnL
2010-05-10,300000.0,0.0,300000.0,0.0
2010-05-11,300000.0,0.0,300000.0,0.0
2010-05-12,300000.0,0.0,300000.0,0.0
2010-05-13,300000.0,0.0,300000.0,0.0
2010-05-14,300000.0,0.0,300000.0,0.0
2010-05-17,300000.0,0.0,300000.0,0.0
2010-05-18,300000.0,0.0,300000.0,0.0
2010-05-19,300000.0,0.0,300000.0,0.0
2010-05-20,300000.0,0.0,300000.0,0.0
2010-05-21,300000.0,0.0,300000.0,0.0
2010-05-24,300000.0,0.0,300000.0,0.0
2010-05-25,300000.0,0.0,300000.0,0.0
2010-05-26,300000.0,0.0,300000.0,0.0
2010-05-27,300000.0,0.0,300000.0,0.0
2010-05-28,300000.0,0.0,300000.0,0.0
2010-06-01,300000.0,0.0,300000.0,0.0
2010-06-02,300000.0,0.0,300000.0,0.0
2010-06-03,300000.0,0.0,300000.0,0.0
2010-06-04,300000.0,0.0,300000.0,0.0
2010-06-07,300000.0,0.0,300000.0,0.0
2010-06-08,300000.0,0.0,300000.0,0.0
2010-06-09,300000.0,0.0,300000.0,0.0
2010-06-10,300000.0,0.0,300000.0,0.0
2010-06-11,300000.0,0.0,300000.0,0.0
2010-06-14,300000.0,0.0,300000.0,0.0
2010-06-15,300000.0,0.0,300000.0,0.0
2010-06-16,300000.0,0.0,300000.0,0.0
2010-06-17,300000.0,0.0,300000.0,0.0
2010-06-18,300000.0,0.0,300000.0,0.0
2010-06-21,300000.0,0.0,300000.0,0.0
2010-06-22,300000.0,0.0,300000.0,0.0
2010-06-23,300000.0,0.0,300000.0,0.0
2010-06-24,300000.0,0.0,300000.0,0.0
2010-06-25,300000.0,0.0,300000.0,0.0
2010-06-28,300000.0,0.0,300000.0,0.0
2010-06-29,300000.0,0.0,300000.0,0.0
2010-06-30,300000.0,0.0,300000.0,0.0
2010-07-01,300000.0,0.0,300000.0,0.0
2010-07-02,300000.0,0.0,300000.0,0.0
2010-07-06,300000.0,0.0,300000.0,0.0
2010-07-07,300000.0,0.0,300000.0,0.0
2010-07-08,300000.0,0.0,300000.0,0.0
2010-07-09,300000.0,0.0,300000.0,0.0
2010-07-12,300000.0,0.0,300000.0,0.0
2010-07-13,300000.0,0.0,300000.0,0.0
2010-07-14,300000.0,0.0,300000.0,0.0
2010-07-15,300000.0,0.0,300000.0,0.0
2010-07-16,300000.0,0.0,300000.0,0.0
2010-07-19,300000.0,0.0,300000.0,0.0
2010-07-20,300000.0,0.0,300000.0,0.0
2010-07-21,300000.0,0.0,300000.0,0.0
2010-07-22,300000.0,0.0,300000.0,0.0
2010-07-23,300000.0,0.0,300000.0,0.0
2010-07-26,300000.0,0.0,300000.0,0.0
2010-07-27,300000.0,0.0,300000.0,0.0
2010-07-28,300000.0,0.0,300000.0,0.0
2010-07-29,300000.0,0.0,300000.0,0.0
2010-07-30,300000.0,0.0,300000.0,0.0
2010-08-02,300000.0,0.0,300000.0,0.0
2010-08-03,300000.0,0.0,300000.0,0.0
2010-08-04,300000.0,0.0,300000.0,0.0
2010-08-05,300000.0,0.0,300000.0,0.0
2010-08-06,300000.0,0.0,300000.0,0.0
2010-08-09,300000.0,0.0,300000.0,0.0
2010-08-10,300000.0,0.0,300000.0,0.0
2010-08-11,300000.0,0.0,300000.0,0.0
2010-08-12,300000.0,0.0,300000.0,0.0
2010-08-13,300000.0,0.0,300000.0,0.0
2010-08-16,300000.0,0.0,300000.0,0.0
2010-08-17,300000.0,0.0,300000.0,0.0
2010-08-18,300000.0,0.0,300000.0,0.0
2010-08-19,300000.0,0.0,300000.0,0.0
2010-08-20,300000.0,0.0,300000.0,0.0
2010-08-23,300000.0,0.0,300000.0,0.0
2010-08-24,300000.0,0.0,300000.0,0.0
2010-08-25,300000.0,0.0,300000.0,0.0
2010-08-26,300000.0,0.0,300000.0,0.0
2010-08-27,300000.0,0.0,300000.0,0.0
2010-08-30,300000.0,0.0,300000.0,0.0
2010-08-31,300000.0,0.0,300000.0,0.0
2010-09-01,300000.0,0.0,300000.0,0.0
2010-09-02,300000.0,0.0,300000.0,0.0
2010-09-03,300000.0,0.0,300000.0,0.0
2010-09-07,300000.0,0.0,300000.0,0.0
2010-09-08,300000.0,0.0,300000.0,0.0
2010-09-09,300000.0,0.0,300000.0,0.0
2010-09-10,300000.0,0.0,300000.0,0.0
2010-09-13,300000.0,0.0,300000.0,0.0
2010-09-14,300000.0,0.0,300000.0,0.0
2010-09-15,241703.36275394997,58279.1535,299982.51625394996,0.0
2010-09-16,241703.36275394997,58575.0,300278.36275394994,295.8465000000024
2010-09-17,241703.36275394997,58794.898681640625,300498.26143559057,515.7451816406274
2010-09-20,241703.36275394997,59452.5,301155.86275394994,1173.3465000000024
2010-09-21,241703.36275394997,59565.0,301268.36275394994,1285.8465000000024
2010-09-22,241703.36275394997,59385.0,301088.36275394994,1105.8465000000024
2010-09-23,241703.36275394997,59445.0,301148.36275394994,1165.8465000000024
2010-09-24,241703.36275394997,60547.5,302250.86275394994,2268.3465000000024
2010-09-27,241703.36275394997,60217.5,301920.86275394994,1938.3465000000024
2010-09-28,241703.36275394997,60255.0,301958.36275394994,1975.8465000000024
2010-09-29,241703.36275394997,60270.0,301973.36275394994,1990.8465000000024
2010-09-30,241703.36275394997,59865.0,301568.36275394994,1585.8465000000024
2010-10-01,241703.36275394997,59835.0,301538.36275394994,1555.8465000000024
2010-10-04,241703.36275394997,59310.0,301013.36275394994,1030.8465000000024
2010-10-05,241703.36275394997,60555.0,302258.36275394994,2275.8465000000024
2010-10-06,241703.36275394997,60127.5,301830.86275394994,1848.3465000000024
2010-10-07,241703.36275394997,60420.0,302123.36275394994,2140.8465000000024
2010-10-08,241703.36275394997,60622.5,302325.86275394994,2343.3465000000024
2010-10-11,241703.36275394997,60765.0,302468.36275394994,2485.8465000000024
2010-10-12,241703.36275394997,61110.0,302813.36275394994,2830.8465000000024
2010-10-13,241703.36275394997,61680.0,303383.36275394994,3400.8465000000024
2010-10-14,241703.36275394997,61860.0,303563.36275394994,3580.8465000000024
2010-10-15,241703.36275394997,62850.0,304553.36275394994,4570.846500000002
2010-10-18,241703.36275394997,62835.0,304538.36275394994,4555.846500000002
2010-10-19,241703.36275394997,62025.0,303728.36275394994,3745.8465000000024
2010-10-20,241703.36275394997,62512.5,304215.86275394994,4233.346500000002
2010-10-21,241703.36275394997,62400.0,304103.36275394994,4120.846500000002
2010-10-22,241703.36275394997,63120.0,304823.36275394994,4840.846500000002
2010-10-25,241703.36275394997,63255.0,304958.36275394994,4975.846500000002
2010-10-26,241703.36275394997,63480.0,305183.36275394994,5200.846500000002
2010-10-27,241703.36275394997,63712.5,305415.86275394994,5433.346500000002
2010-10-28,241703.36275394997,63772.5,305475.86275394994,5493.346500000002
2010-10-29,241703.36275394997,63660.0,305363.36275394994,5380.846500000002
2010-11-01,241703.36275394997,63870.0,305573.36275394994,5590.846500000002
2010-11-02,241703.36275394997,64507.5,306210.86275394994,6228.346500000002
2010-11-03,241703.36275394997,64927.5,306630.86275394994,6648.346500000002
2010-11-04,241703.36275394997,65535.0,307238.36275394994,7255.846500000002
2010-11-05,241703.36275394997,65542.5,307245.86275394994,7263.346500000002
2010-11-08,241703.36275394997,65520.0,307223.36275394994,7240.846500000002
2010-11-09,241703.36275394997,65287.5,306990.86275394994,7008.346500000002
2010-11-10,241703.36275394997,65235.0,306938.36275394994,6955.846500000002
2010-11-11,241703.36275394997,65175.0,306878.36275394994,6895.846500000002
2010-11-12,241703.36275394997,64012.5,305715.86275394994,5733.346500000002
2010-11-15,241703.36275394997,63840.0,305543.36275394994,5560.846500000002
2010-11-16,241703.36275394997,62722.5,304425.86275394994,4443.346500000002
2010-11-17,241703.36275394997,62910.0,304613.36275394994,4630.846500000002
2010-11-18,241703.36275394997,64027.5,305730.86275394994,5748.346500000002
2010-11-19,241703.36275394997,64005.0,305708.36275394994,5725.846500000002
2010-11-22,241703.36275394997,64635.0,306338.36275394994,6355.846500000002
2010-11-23,241703.36275394997,63570.0,305273.36275394994,5290.846500000002
2010-11-24,241703.36275394997,64740.0,306443.36275394994,6460.846500000002
2010-11-26,241703.36275394997,64380.0,306083.36275394994,6100.846500000002
2010-11-29,241703.36275394997,64365.0,306068.36275394994,6085.846500000002
2010-11-30,241703.36275394997,63510.0,305213.36275394994,5230.846500000002
2010-12-01,241703.36275394997,64755.0,306458.36275394994,6475.846500000002
2010-12-02,241703.36275394997,65610.0,307313.36275394994,7330.846500000002
2010-12-03,241703.36275394997,65617.5,307320.86275394994,7338.346500000002
2010-12-06,241703.36275394997,65715.0,307418.36275394994,7435.846500000002
2010-12-07,241703.36275394997,65700.0,307403.36275394994,7420.846500000002
2010-12-08,241703.36275394997,66015.0,307718.36275394994,7735.846500000002
2010-12-09,241703.36275394997,66037.5,307740.86275394994,7758.346500000002
2010-12-10,241703.36275394997,66495.0,308198.36275394994,8215.846500000003
2010-12-13,241703.36275394997,66352.5,308055.86275394994,8073.346500000002
2010-12-14,241703.36275394997,66457.5,308160.86275394994,8178.346500000002
2010-12-15,241703.36275394997,66067.5,307770.86275394994,7788.346500000002
2010-12-16,241703.36275394997,66607.5,308310.86275394994,8328.346500000003
2010-12-17,241703.36275394997,66687.59765625,308390.96041019994,8408.444156250003
2010-12-20,241703.36275394997,66607.5,308310.86275394994,8328.346500000003
2010-12-21,241703.36275394997,67057.5,308760.86275394994,8778.346500000003
2010-12-22,241703.36275394997,67080.0,308783.36275394994,8800.846500000003
2010-12-23,241703.36275394997,66915.0,308618.36275394994,8635.846500000003
2010-12-27,241703.36275394997,66900.0,308603.36275394994,8620.846500000003
2010-12-28,241703.36275394997,66765.0,308468.36275394994,8485.846500000003
2010-12-29,241703.36275394997,66855.0,308558.36275394994,8575.846500000003
2010-12-30,241703.36275394997,66735.0,308438.36275394994,8455.846500000003
2010-12-31,241703.36275394997,66480.0,308183.36275394994,8200.846500000003
2011-01-03,241703.36275394997,67515.0,309218.36275394994,9235.846500000003
2011-01-04,241703.36275394997,67365.0,309068.36275394994,9085.846500000003
2011-01-05,241703.36275394997,68092.5,309795.86275394994,9813.346500000003
2011-01-06,241703.36275394997,68287.5,309990.86275394994,10008.346500000003
2011-01-07,241703.36275394997,68190.0,309893.36275394994,9910.846500000003
2011-01-10,241703.36275394997,68475.0,310178.36275394994,10195.846500000003
2011-01-11,241703.36275394997,68565.0,310268.36275394994,10285.846500000003
2011-01-12,241703.36275394997,69135.0,310838.36275394994,10855.846500000003
2011-01-13,241703.36275394997,69082.5,310785.86275394994,10803.346500000003
2011-01-14,241703.36275394997,69600.0,311303.36275394994,11320.846500000003
2011-01-18,241703.36275394997,69922.5,311625.86275394994,11643.346500000003
2011-01-19,241703.36275394997,68835.0,310538.36275394994,10555.846500000003
2011-01-20,241703.36275394997,68445.0,310148.36275394994,10165.846500000003
2011-01-21,241703.36275394997,68070.0,309773.36275394994,9790.846500000003
2011-01-24,241703.36275394997,68940.0,310643.36275394994,10660.846500000003
2011-01-25,241703.36275394997,69037.5,310740.86275394994,10758.346500000003
2011-01-26,241703.36275394997,69555.0,311258.36275394994,11275.846500000003
2011-01-27,241703.36275394997,69690.0,311393.36275394994,11410.846500000003
2011-01-28,241703.36275394997,68040.0,309743.36275394994,9760.846500000003
2011-01-31,241703.36275394997,68400.0,310103.36275394994,10120.846500000003
2011-02-01,241703.36275394997,69675.0,311378.36275394994,11395.846500000003
2011-02-02,241703.36275394997,69592.5,311295.86275394994,11313.346500000003
2011-02-03,241703.36275394997,69652.5,311355.86275394994,11373.346500000003
2011-02-04,241703.36275394997,70125.0,311828.36275394994,11845.846500000003
2011-02-07,241703.36275394997,70350.0,312053.36275394994,12070.846500000003
2011-02-08,241703.36275394997,70882.5,312585.86275394994,12603.346500000003
2011-02-09,241703.36275394997,70867.5,312570.86275394994,12588.346500000003
2011-02-10,241703.36275394997,70852.5,312555.86275394994,12573.346500000003
2011-02-11,241703.36275394997,71347.5,313050.86275394994,13068.346500000003
2011-02-14,241703.36275394997,71452.5,313155.86275394994,13173.346500000003
2011-02-15,241703.36275394997,71445.0,313148.36275394994,13165.846500000003
2011-02-16,241703.36275394997,71760.0,313463.36275394994,13480.846500000003
2011-02-17,241703.36275394997,71805.0,313508.36275394994,13525.846500000003
2011-02-18,241703.36275394997,71850.0,313553.36275394994,13570.846500000003
2011-02-22,241703.36275394997,69652.5,311355.86275394994,11373.346500000003
2011-02-23,241703.36275394997,69105.0,310808.36275394994,10825.846500000003
2011-02-24,241703.36275394997,69247.5,310950.86275394994,10968.346500000003
2011-02-25,241703.36275394997,70372.5,312075.86275394994,12093.346500000003
2011-02-28,241703.36275394997,70522.5,312225.86275394994,12243.346500000003
2011-03-01,241703.36275394997,69345.0,311048.36275394994,11065.846500000003
2011-03-02,241703.36275394997,69697.5,311400.86275394994,11418.346500000003
2011-03-03,241703.36275394997,71152.5,312855.86275394994,12873.346500000003
2011-03-04,241703.36275394997,70792.5,312495.86275394994,12513.346500000003
2011-03-07,241703.36275394997,69735.0,311438.36275394994,11455.846500000003
2011-03-08,241703.36275394997,70012.5,311715.86275394994,11733.346500000003
2011-03-09,241703.36275394997,69315.0,311018.36275394994,11035.846500000003
2011-03-10,241703.36275394997,68490.0,310193.36275394994,10210.846500000003
2011-03-11,241703.36275394997,69157.5,310860.86275394994,10878.346500000003
2011-03-14,241703.36275394997,68760.0,310463.36275394994,10480.846500000003
2011-03-15,241703.36275394997,67425.0,309128.36275394994,9145.846500000003
2011-03-16,241703.36275394997,66330.0,308033.36275394994,8050.846500000002
2011-03-17,241703.36275394997,66855.0,308558.36275394994,8575.846500000003
2011-03-18,241703.36275394997,67288.798828125,308992.16158207494,9009.645328125003
2011-03-21,241703.36275394997,67635.0,309338.36275394994,9355.846500000003
2011-03-22,241703.36275394997,67717.5,309420.86275394994,9438.346500000003
2011-03-23,241703.36275394997,67950.0,309653.36275394994,9670.846500000003
2011-03-24,241703.36275394997,69255.0,310958.36275394994,10975.846500000003
2011-03-25,241703.36275394997,69510.0,311213.36275394994,11230.846500000003
2011-03-28,241703.36275394997,68872.5,310575.86275394994,10593.346500000003
2011-03-29,241703.36275394997,69675.0,311378.36275394994,11395.846500000003
2011-03-30,241703.36275394997,70035.0,311738.36275394994,11755.846500000003
2011-03-31,241703.36275394997,70087.5,311790.86275394994,11808.346500000003
2011-04-01,241703.36275394997,70155.0,311858.36275394994,11875.846500000003
2011-04-04,241703.36275394997,70215.0,311918.36275394994,11935.846500000003
2011-04-05,241703.36275394997,69697.5,311400.86275394994,11418.346500000003
2011-04-06,241703.36275394997,69765.0,311468.36275394994,11485.846500000003
2011-04-07,241703.36275394997,69877.5,311580.86275394994,11598.346500000003
2011-04-08,241703.36275394997,69540.0,311243.36275394994,11260.846500000003
2011-04-11,241703.36275394997,69240.0,310943.36275394994,10960.846500000003
2011-04-12,241703.36275394997,68790.0,310493.36275394994,10510.846500000003
2011-04-13,241703.36275394997,69255.0,310958.36275394994,10975.846500000003
2011-04-14,241703.36275394997,69022.5,310725.86275394994,10743.346500000003
2011-04-15,241703.36275394997,69292.5,310995.86275394994,11013.346500000003
2011-04-18,241703.36275394997,68700.0,310403.36275394994,10420.846500000003
2011-04-19,241703.36275394997,69330.0,311033.36275394994,11050.846500000003
2011-04-20,241703.36275394997,70650.0,312353.36275394994,12370.846500000003
2011-04-21,241703.36275394997,71265.0,312968.36275394994,12985.846500000003
2011-04-25,241703.36275394997,71325.0,313028.36275394994,13045.846500000003
2011-04-26,241703.36275394997,71542.5,313245.86275394994,13263.346500000003
2011-04-27,241703.36275394997,72270.0,313973.36275394994,13990.846500000003
2011-04-28,241703.36275394997,72052.5,313755.86275394994,13773.346500000003
2011-04-29,241703.36275394997,72022.5,313725.86275394994,13743.346500000003
2011-05-02,241703.36275394997,72045.0,313748.36275394994,13765.846500000003
2011-05-03,241703.36275394997,71692.5,313395.86275394994,13413.346500000003
2011-05-04,241703.36275394997,71520.0,313223.36275394994,13240.846500000003
2011-05-05,241703.36275394997,71370.0,313073.36275394994,13090.846500000003
2011-05-06,241703.36275394997,71205.0,312908.36275394994,12925.846500000003
2011-05-09,241703.36275394997,71595.0,313298.36275394994,13315.846500000003
2011-05-10,241703.36275394997,72277.5,313980.86275394994,13998.346500000003
2011-05-11,241703.36275394997,71805.0,313508.36275394994,13525.846500000003
2011-05-12,241703.36275394997,72210.0,313913.36275394994,13930.846500000003
2011-05-13,241703.36275394997,71100.0,312803.36275394994,12820.846500000003
2011-05-16,241703.36275394997,70035.0,311738.36275394994,11755.846500000003
2011-05-17,241703.36275394997,70117.5,311820.86275394994,11838.346500000003
2011-05-18,241703.36275394997,70845.0,312548.36275394994,12565.846500000003
2011-05-19,241703.36275394997,71070.0,312773.36275394994,12790.846500000003
2011-05-20,241703.36275394997,70305.0,312008.36275394994,12025.846500000003
2011-05-23,241703.36275394997,69465.0,311168.36275394994,11185.846500000003
2011-05-24,241703.36275394997,69052.5,310755.86275394994,10773.346500000003
2011-05-25,241703.36275394997,69285.0,310988.36275394994,11005.846500000003
2011-05-26,241703.36275394997,69757.5,311460.86275394994,11478.346500000003
2011-05-27,241703.36275394997,69975.0,311678.36275394994,11695.846500000003
2011-05-31,241703.36275394997,71152.5,312855.86275394994,12873.346500000003
2011-06-01,241703.36275394997,69585.0,311288.36275394994,11305.846500000003
2011-06-02,241703.36275394997,69780.0,311483.36275394994,11500.846500000003
2011-06-03,241703.36275394997,68625.0,310328.36275394994,10345.846500000003
2011-06-06,241703.36275394997,68220.0,309923.36275394994,9940.846500000003
2011-06-07,241703.36275394997,68212.5,309915.86275394994,9933.346500000003
2011-06-08,241703.36275394997,67440.0,309143.36275394994,9160.846500000003
2011-06-09,241703.36275394997,67575.0,309278.36275394994,9295.846500000003
2011-06-10,241703.36275394997,66637.5,308340.86275394994,8358.346500000003
2011-06-13,241703.36275394997,66697.5,308400.86275394994,8418.346500000003
2011-06-14,241703.36275394997,67522.5,309225.86275394994,9243.346500000003
2011-06-15,241703.36275394997,66270.0,307973.36275394994,7990.846500000002
2011-06-16,241703.36275394997,65977.5,307680.86275394994,7698.346500000002
2011-06-17,241703.36275394997,66773.40087890625,308476.7636328562,8494.247378906253
2011-06-20,241703.36275394997,66000.0,307703.36275394994,7720.846500000002
2011-06-21,241703.36275394997,67320.0,309023.36275394994,9040.846500000003
2011-06-22,241703.36275394997,66885.0,308588.36275394994,8605.846500000003
2011-06-23,241703.36275394997,67125.0,308828.36275394994,8845.846500000003
2011-06-24,241703.36275394997,66232.5,307935.86275394994,7953.346500000002
2011-06-27,241703.36275394997,67470.0,309173.36275394994,9190.846500000003
2011-06-28,241703.36275394997,68520.0,310223.36275394994,10240.846500000003
2011-06-29,241703.36275394997,68820.0,310523.36275394994,10540.846500000003
2011-06-30,241703.36275394997,69630.0,311333.36275394994,11350.846500000003
2011-07-01,241703.36275394997,70657.5,312360.86275394994,12378.346500000003
2011-07-05,241703.36275394997,71160.0,312863.36275394994,12880.846500000003
2011-07-06,241703.36275394997,71257.5,312960.86275394994,12978.346500000003
2011-07-07,241703.36275394997,72465.0,314168.36275394994,14185.846500000003
2011-07-08,241703.36275394997,72255.0,313958.36275394994,13975.846500000003
2011-07-11,241703.36275394997,71010.0,312713.36275394994,12730.846500000003
2011-07-12,241703.36275394997,70335.0,312038.36275394994,12055.846500000003
2011-07-13,241703.36275394997,70335.0,312038.36275394994,12055.846500000003
2011-07-14,241703.36275394997,70020.0,311723.36275394994,11740.846500000003
2011-07-15,241703.36275394997,70665.0,312368.36275394994,12385.846500000003
2011-07-18,241703.36275394997,70200.0,311903.36275394994,11920.846500000003
2011-07-19,241703.36275394997,71670.0,313373.36275394994,13390.846500000003
2011-07-20,241703.36275394997,71452.5,313155.86275394994,13173.346500000003
2011-07-21,241703.36275394997,72300.0,314003.36275394994,14020.846500000003
2011-07-22,241703.36275394997,72840.0,314543.36275394994,14560.846500000003
2011-07-25,241703.36275394997,72705.0,314408.36275394994,14425.846500000003
2011-07-26,241703.36275394997,72705.0,314408.36275394994,14425.846500000003
2011-07-27,241703.36275394997,70732.5,312435.86275394994,12453.346500000003
2011-07-28,241703.36275394997,71100.0,312803.36275394994,12820.846500000003
2011-07-29,241703.36275394997,70777.5,312480.86275394994,12498.346500000003
2011-08-01,241703.36275394997,70380.0,312083.36275394994,12100.846500000003
2011-08-02,241703.36275394997,68647.5,310350.86275394994,10368.346500000003
2011-08-03,241703.36275394997,69075.0,310778.36275394994,10795.846500000003
2011-08-04,241703.36275394997,66285.0,307988.36275394994,8005.846500000002
2011-08-05,241703.36275394997,65610.0,307313.36275394994,7330.846500000002
2011-08-08,241703.36275394997,61140.0,302843.36275394994,2860.8465000000024
2011-08-09,241703.36275394997,64650.0,306353.36275394994,6370.846500000002
2011-08-10,241703.36275394997,62550.0,304253.36275394994,4270.846500000002
2011-08-11,241703.36275394997,64740.0,306443.36275394994,6460.846500000002
2011-08-12,241703.36275394997,65325.0,307028.36275394994,7045.846500000002
2011-08-15,241703.36275394997,66195.0,307898.36275394994,7915.846500000002
2011-08-16,241703.36275394997,65970.0,307673.36275394994,7690.846500000002
2011-08-17,241703.36275394997,65257.5,306960.86275394994,6978.346500000002
2011-08-18,241703.36275394997,62460.0,304163.36275394994,4180.846500000002
2011-08-19,241703.36275394997,61230.0,302933.36275394994,2950.8465000000024
2011-08-22,241703.36275394997,61320.0,303023.36275394994,3040.8465000000024
2011-08-23,241703.36275394997,63720.0,305423.36275394994,5440.846500000002
2011-08-24,241703.36275394997,64170.0,305873.36275394994,5890.846500000002
2011-08-25,241703.36275394997,63330.0,305033.36275394994,5050.846500000002
2011-08-26,241703.36275394997,64920.0,306623.36275394994,6640.846500000002
2011-08-29,241703.36275394997,66600.0,308303.36275394994,8320.846500000003
2011-08-30,241703.36275394997,66810.0,308513.36275394994,8530.846500000003
2011-08-31,241703.36275394997,67222.5,308925.86275394994,8943.346500000003
2011-09-01,241703.36275394997,66517.5,308220.86275394994,8238.346500000003
2011-09-02,241703.36275394997,64942.5,306645.86275394994,6663.346500000002
2011-09-06,241703.36275394997,64957.5,306660.86275394994,6678.346500000002
2011-09-07,241703.36275394997,66660.0,308363.36275394994,8380.846500000003
2011-09-08,241703.36275394997,66502.5,308205.86275394994,8223.346500000003
2011-09-09,241703.36275394997,65070.0,306773.36275394994,6790.846500000002
2011-09-12,241703.36275394997,65850.0,307553.36275394994,7570.846500000002
2011-09-13,241703.36275394997,66622.5,308325.86275394994,8343.346500000003
2011-09-14,241703.36275394997,67560.0,309263.36275394994,9280.846500000003
2011-09-15,241703.36275394997,68700.0,310403.36275394994,10420.846500000003
2011-09-16,241703.36275394997,68783.701171875,310487.06392582494,10504.547671875003
2011-09-19,241703.36275394997,69030.0,310733.36275394994,10750.846500000003
2011-09-20,241703.36275394997,68895.0,310598.36275394994,10615.846500000003
2011-09-21,241703.36275394997,67365.0,309068.36275394994,9085.846500000003
2011-09-22,241703.36275394997,65235.0,306938.36275394994,6955.846500000002
2011-09-23,241703.36275394997,66060.0,307763.36275394994,7780.846500000002
2011-09-26,241703.36275394997,66780.0,308483.36275394994,8500.846500000003
2011-09-27,241703.36275394997,67620.0,309323.36275394994,9340.846500000003
2011-09-28,241703.36275394997,66555.0,308258.36275394994,8275.846500000003
2011-09-29,241703.36275394997,65685.0,307388.36275394994,7405.846500000002
